ID,longitude,latitude,PN,DN,WN,P,Date,Qyc,Qc,WQI,Wh1,HH,Wh2,XNM,Wh3,LL,Wh4,SL,Wh5,Wv1,PD,Wv2,WSCI,Wv3,DTR,Wv4,MDK,Wv5
X904,106.601,10.1653,Bến Tre,Ba Tri,Tân Mỹ,2474,11/9/2023,297,9711,49,0.48,-2.8,0.09,16,0.18,0.2,0.07,15,0.19,0.1,19,0.07,1.61,0.4,3973,0.25,3711,0.18
X905,105.05,10.1519,Kiên Giang,Hòn Đất,Mỹ Thuận,6412,11/9/2023,769,18,44,0.48,-0.26,0.09,4,0.18,2.74,0.07,9,0.19,0.1,20,0.07,0.84,0.4,5376,0.25,9618,0.18
X906,106.113,10.1769,Vĩnh Long,Mang Thít,Cái Nhum,10789,11/9/2023,1295,616,53,0.48,-0.24,0.09,0,0.18,2.76,0.07,13,0.19,0.1,496,0.07,0.03,0.4,290,0.25,16184,0.18
X907,105.404,10.1297,Cần Thơ,Vĩnh Thạnh,Thạnh Phú,16942,11/9/2023,2033,704,54,0.48,0.36,0.09,0,0.18,3.36,0.07,7,0.19,0.1,17,0.07,0.07,0.4,1129,0.25,25413,0.18
X908,105.943,10.1617,Vĩnh Long,Long Hồ,Hòa Phú,10518,11/9/2023,1262,658,64,0.48,0.45,0.09,2,0.18,3.45,0.07,13,0.19,0.1,81,0.07,0.17,0.4,1762,0.25,15777,0.18
X909,105.703,10.1473,Vĩnh Long,Bình Tân,Tân An Thạnh,9419,11/9/2023,1130,323,61,0.48,-2.8,0.09,18,0.18,0.2,0.07,30,0.19,0.1,71,0.07,0.03,0.4,320,0.25,14129,0.18
X910,106.198,10.1477,Vĩnh Long,Vũng Liêm,Quới Thiện,8320,11/9/2023,998,604,55,0.48,-0.26,0.09,14,0.18,2.74,0.07,18,0.19,0.1,40,0.07,0.44,0.4,3686,0.25,12480,0.18
X911,106.389,10.1405,Bến Tre,Giồng Trôm,Hưng Phong,4650,11/9/2023,558,788,55,0.48,-0.24,0.09,0,0.18,2.76,0.07,11,0.19,0.1,35,0.07,0.81,0.4,3750,0.25,6975,0.18
X912,105.639,10.1434,Cần Thơ,Ô Môn,Thới An,24925,11/9/2023,2991,289,61,0.48,-2.8,0.09,2,0.18,0.2,0.07,9,0.19,0.1,100,0.07,0.12,0.4,3010,0.25,37388,0.18
X913,106.089,10.1496,Vĩnh Long,Mang Thít,Tân An Hội,6846,11/9/2023,822,577,48,0.48,0.45,0.09,0,0.18,3.45,0.07,9,0.19,0.1,49,0.07,0.33,0.4,2259,0.25,10269,0.18
X914,105.518,10.124,Cần Thơ,Cờ Đỏ,Thới Hưng,15704,11/9/2023,1884,916,53,0.48,-2.8,0.09,16,0.18,0.2,0.07,9,0.19,0.1,22,0.07,0.36,0.4,5610,0.25,23556,0.18
X915,106.451,10.155,Bến Tre,Giồng Trôm,Long Mỹ,7316,11/9/2023,878,1625,56,0.48,-0.24,0.09,24,0.18,2.76,0.07,20,0.19,0.1,60,0.07,0.12,0.4,879,0.25,10974,0.18
X916,106.293,10.1443,Bến Tre,Mỏ Cày,Tân Bình,7683,11/9/2023,922,1242,56,0.48,0.45,0.09,2,0.18,3.45,0.07,9,0.19,0.1,73,0.07,0.07,0.4,508,0.25,11525,0.18
X917,106.045,10.1536,Vĩnh Long,Mang Thít,Tân Long,6343,11/9/2023,761,720,54,0.48,0.24,0.09,16,0.18,3.24,0.07,11,0.19,0.1,52,0.07,0.25,0.4,1586,0.25,9515,0.18
X918,106.496,10.1686,Bến Tre,Giồng Trôm,Bình Hoà,8815,11/9/2023,1058,2758,54,0.48,1.25,0.09,1,0.18,4.25,0.07,20,0.19,0.1,66,0.07,0.02,0.4,182,0.25,13223,0.18
X919,105.972,10.1442,Vĩnh Long,Tam Bình,Tân Lộc,6151,11/9/2023,738,702,63,0.48,0.36,0.09,20,0.18,3.36,0.07,13,0.19,0.1,51,0.07,0.85,0.4,5216,0.25,9227,0.18
X920,106.164,10.1381,Vĩnh Long,Vũng Liêm,Quới An,8002,11/9/2023,960,570,54,0.48,-0.2,0.09,2,0.18,2.8,0.07,13,0.19,0.1,46,0.07,0.02,0.4,167,0.25,12003,0.18
X921,105.729,10.1471,Vĩnh Long,Bình Tân,Tân Lược,11115,11/9/2023,1334,537,61,0.48,-0.15,0.09,24,0.18,2.85,0.07,25,0.19,0.1,116,0.07,0.14,0.4,1522,0.25,16673,0.18
X922,106.58,10.1443,Bến Tre,Ba Tri,Mỹ Hòa,6664,11/9/2023,800,4068,49,0.48,0.15,0.09,16,0.18,3.15,0.07,13,0.19,0.1,41,0.07,0.16,0.4,1069,0.25,9996,0.18
X923,106.527,10.1376,Bến Tre,Giồng Trôm,Bình Thành,9742,11/9/2023,1169,1440,52,0.48,0.35,0.09,8,0.18,3.35,0.07,20,0.19,0.1,62,0.07,0.13,0.4,1264,0.25,14613,0.18
X924,104.645,10.1989,Kiên Giang,Hà Tiên,Bình An,11606,11/9/2023,1393,20,60,0.48,0.25,0.09,24,0.18,3.25,0.07,9,0.19,0.1,12,0.07,0.18,0.4,2147,0.25,17409,0.18
X925,106.251,10.1306,Bến Tre,Mỏ Cày,Nhuận Phú Tân,12258,11/9/2023,1471,777,57,0.48,0.75,0.09,1,0.18,3.75,0.07,11,0.19,0.1,67,0.07,0.41,0.4,5063,0.25,18387,0.18
X926,106.07,10.1313,Vĩnh Long,Mang Thít,Tân Long Hội,5844,11/9/2023,701,862,47,0.48,1.25,0.09,24,0.18,4.25,0.07,13,0.19,0.1,53,0.07,0.25,0.4,1452,0.25,8766,0.18
X927,106.335,10.1328,Bến Tre,Mỏ Cày,Mỏ Cày,10721,11/9/2023,1287,6283,56,0.48,0.36,0.09,8,0.18,3.36,0.07,13,0.19,0.1,204,0.07,0.04,0.4,442,0.25,16082,0.18
X928,105.017,10.1119,Kiên Giang,Hòn Đất,Sóc Sơn,15998,11/9/2023,1920,33,40,0.48,0.25,0.09,24,0.18,3.25,0.07,9,0.19,0.1,51,0.07,0.01,0.4,189,0.25,23997,0.18
X929,106.326,10.1175,Bến Tre,Mỏ Cày,Đa Phước Hội,8269,11/9/2023,992,5708,56,0.48,0.75,0.09,24,0.18,3.75,0.07,20,0.19,0.1,46,0.07,0,0.4,41,0.25,12404,0.18
X930,106.621,10.1226,Bến Tre,Ba Tri,Tân Xuân,11449,11/9/2023,1374,4664,44,0.48,1.25,0.09,16,0.18,4.25,0.07,18,0.19,0.1,47,0.07,0.01,0.4,64,0.25,17174,0.18
X931,106.5,10.1229,Bến Tre,Giồng Trôm,Tân Thanh,10281,11/9/2023,1234,1083,54,0.48,-0.2,0.09,0,0.18,2.8,0.07,20,0.19,0.1,59,0.07,0.02,0.4,210,0.25,15422,0.18
X932,105.622,10.1174,Cần Thơ,Ô Môn,Châu Văn Liêm,22627,11/9/2023,2715,309,64,0.48,-0.15,0.09,24,0.18,2.85,0.07,11,0.19,0.1,139,0.07,0.01,0.4,323,0.25,33941,0.18
X933,106.666,10.0883,Bến Tre,Ba Tri,Bảo Thạch,9854,11/9/2023,1182,2179,43,0.48,-1.5,0.09,16,0.18,1.5,0.07,20,0.19,0.1,35,0.07,0.1,0.4,1008,0.25,14781,0.18
X934,106.191,10.1118,Vĩnh Long,Vũng Liêm,Trung Thành Tây,5071,11/9/2023,609,709,55,0.48,-2.8,0.09,2,0.18,0.2,0.07,11,0.19,0.1,40,0.07,0.28,0.4,1400,0.25,7607,0.18
X935,105.946,10.1174,Vĩnh Long,Tam Bình,Phú Lộc,8308,11/9/2023,997,598,66,0.48,-0.26,0.09,24,0.18,2.74,0.07,11,0.19,0.1,50,0.07,0.47,0.4,3908,0.25,12462,0.18
X936,106.363,10.1246,Bến Tre,Mỏ Cày,Phước Hiệp,6310,11/9/2023,757,1745,56,0.48,-1.32,0.09,2,0.18,1.68,0.07,14,0.19,0.1,60,0.07,0.44,0.4,2764,0.25,9465,0.18
X937,106.049,10.118,Vĩnh Long,Tam Bình,Hòa Thạnh,8136,11/9/2023,976,688,51,0.48,-0.24,0.09,24,0.18,2.76,0.07,16,0.19,0.1,50,0.07,0.14,0.4,1153,0.25,12204,0.18
X938,106.571,10.1241,Bến Tre,Ba Tri,Mỹ Chánh,6513,11/9/2023,782,2324,49,0.48,0.36,0.09,16,0.18,3.36,0.07,15,0.19,0.1,55,0.07,0.21,0.4,1350,0.25,9770,0.18
X939,106.131,10.1241,Vĩnh Long,Vũng Liêm,Trung Chánh,5184,11/9/2023,622,778,46,0.48,0.45,0.09,3,0.18,3.45,0.07,9,0.19,0.1,43,0.07,0.79,0.4,4099,0.25,7776,0.18
X940,105.915,10.1124,Vĩnh Long,Tam Bình,Song Phú,9841,11/9/2023,1181,1289,67,0.48,-1.5,0.09,0,0.18,1.5,0.07,13,0.19,0.1,67,0.07,0.15,0.4,1448,0.25,14762,0.18
X941,105.677,10.1087,Cần Thơ,Ô Môn,Phước Thới,24605,11/9/2023,2953,280,59,0.48,-1.32,0.09,0,0.18,1.68,0.07,13,0.19,0.1,87,0.07,0.03,0.4,629,0.25,36908,0.18
X942,105.321,10.0942,Kiên Giang,Tân Hiệp,Thạnh Đông B,7679,11/9/2023,921,54,49,0.48,-2.8,0.09,20,0.18,0.2,0.07,35,0.19,0.1,14,0.07,0.56,0.4,4271,0.25,11519,0.18
X943,106.576,10.0589,Bến Tre,Ba Tri,An Bình Tây,10860,11/9/2023,1303,813,48,0.48,-2.8,0.09,0,0.18,0.2,0.07,13,0.19,0.1,71,0.07,0.08,0.4,853,0.25,16290,0.18
X944,105.781,10.0369,Cần Thơ,Ninh Kiều,An Cư,15961,11/9/2023,1915,335,66,0.48,-1.5,0.09,0,0.18,1.5,0.07,11,0.19,0.1,2498,0.07,0.03,0.4,476,0.25,23942,0.18
X945,105.774,10.0378,Cần Thơ,Ninh Kiều,An Nghiệp,7751,11/9/2023,930,326,66,0.48,-1.5,0.09,24,0.18,1.5,0.07,13,0.19,0.1,2188,0.07,0.02,0.4,181,0.25,11627,0.18
X946,106.635,9.9915,Bến Tre,Ba Tri,An Thủy,16885,11/9/2023,2026,271,47,0.48,-0.26,0.09,4,0.18,2.74,0.07,11,0.19,0.1,92,0.07,0.07,0.4,1260,0.25,25328,0.18
X947,106.081,9.92293,Trà Vinh,Cầu Kè,Thông Hòa,11779,11/9/2023,1413,283,60,0.48,-1.5,0.09,8,0.18,1.5,0.07,0,0.19,0.1,45,0.07,0.05,0.4,621,0.25,17669,0.18
X948,106.267,9.94834,Trà Vinh,Càng Long,Phương Thạnh,12314,11/9/2023,1478,327,59,0.48,-2.8,0.09,16,0.18,0.2,0.07,20,0.19,0.1,56,0.07,0.01,0.4,165,0.25,18471,0.18
X949,106.404,9.92298,Trà Vinh,Châu Thành,Hưng Mỹ,8590,11/9/2023,1031,547,53,0.48,-0.26,0.09,0,0.18,2.74,0.07,9,0.19,0.1,30,0.07,0.37,0.4,3153,0.25,12885,0.18
X950,105.253,9.90194,Kiên Giang,Giồng Riềng,Bàn Thạch,11976,11/9/2023,1437,20,54,0.48,0.36,0.09,0,0.18,3.36,0.07,7,0.19,0.1,53,0.07,0.29,0.4,3455,0.25,17964,0.18
X951,105.83,10.1131,Vĩnh Long,Bình Tân,Mỹ Thuận,8083,11/9/2023,970,679,64,0.48,0.45,0.09,24,0.18,3.45,0.07,20,0.19,0.1,43,0.07,0.45,0.4,3659,0.25,12125,0.18
X952,106.39,10.1085,Bến Tre,Mỏ Cày,Bình Khánh Đông,14206,11/9/2023,1705,507,55,0.48,-2.8,0.09,4,0.18,0.2,0.07,16,0.19,0.1,140,0.07,0.29,0.4,4073,0.25,21309,0.18
X953,105.056,10.0793,Kiên Giang,Hòn Đất,Mỹ Lâm,17849,11/9/2023,2142,21,35,0.48,-1.32,0.09,0,0.18,1.68,0.07,11,0.19,0.1,39,0.07,0.06,0.4,1013,0.25,26774,0.18
X954,105.59,10.0987,Cần Thơ,Cờ Đỏ,Thới Thạnh,10952,11/9/2023,1314,297,53,0.48,-2.8,0.09,0,0.18,0.2,0.07,15,0.19,0.1,33,0.07,0.09,0.4,1040,0.25,16428,0.18
X955,105.222,10.0871,Kiên Giang,Tân Hiệp,Tân Hiệp A,11175,11/9/2023,1341,10,49,0.48,-0.26,0.09,0,0.18,2.74,0.07,40,0.19,0.1,28,0.07,0.26,0.4,2940,0.25,16763,0.18
X956,104.52,10.1404,Kiên Giang,Kiên Lương,Sơn Hải,2495,11/9/2023,299,150,75,0.48,0.45,0.09,22,0.18,3.45,0.07,0,0.19,0.1,44,0.07,3.41,0.4,8507,0.25,3743,0.18
X957,106.565,10.0997,Bến Tre,Ba Tri,Mỹ Thạnh,8039,11/9/2023,965,1216,49,0.48,-2.8,0.09,4,0.18,0.2,0.07,11,0.19,0.1,87,0.07,0.5,0.4,4009,0.25,12059,0.18
X958,106.035,10.097,Vĩnh Long,Tam Bình,Hòa Hiệp,6925,11/9/2023,831,532,57,0.48,-0.26,0.09,0,0.18,2.74,0.07,15,0.19,0.1,47,0.07,0.29,0.4,2034,0.25,10388,0.18
X959,105.758,10.0938,Vĩnh Long,Bình Tân,Tân Quới,19196,11/9/2023,2304,399,63,0.48,-1.32,0.09,24,0.18,1.68,0.07,20,0.19,0.1,217,0.07,0.05,0.4,939,0.25,28794,0.18
X960,106.149,10.0989,Vĩnh Long,Vũng Liêm,Trung Hiệp,8348,11/9/2023,1002,594,47,0.48,0.45,0.09,24,0.18,3.45,0.07,7,0.19,0.1,47,0.07,0.29,0.4,2451,0.25,12522,0.18
X961,106.314,10.0948,Bến Tre,Mỏ Cày,An Thạnh,11945,11/9/2023,1433,1292,57,0.48,-2.8,0.09,0,0.18,0.2,0.07,18,0.19,0.1,89,0.07,0.09,0.4,1079,0.25,17918,0.18
X962,105.432,10.095,Cần Thơ,Cờ Đỏ,Cờ Đỏ,13109,11/9/2023,1573,523,51,0.48,-1.32,0.09,0,0.18,1.68,0.07,18,0.19,0.1,148,0.07,0.02,0.4,238,0.25,19664,0.18
X963,105.542,10.084,Cần Thơ,Cờ Đỏ,Xuân Thắng,5788,11/9/2023,695,467,46,0.48,-0.24,0.09,1,0.18,2.76,0.07,13,0.19,0.1,42,0.07,0.33,0.4,1937,0.25,8682,0.18
X964,105.828,10.0873,Vĩnh Long,Bình Minh,Thuận An,17456,11/9/2023,2095,712,65,0.48,0.36,0.09,23,0.18,3.36,0.07,30,0.19,0.1,86,0.07,0.06,0.4,1069,0.25,26184,0.18
X965,106.587,10.0917,Bến Tre,Ba Tri,Mỹ Nhơn,6115,11/9/2023,734,1157,46,0.48,-2.8,0.09,16,0.18,0.2,0.07,18,0.19,0.1,66,0.07,0.7,0.4,4263,0.25,9173,0.18
X966,106.467,10.0663,Bến Tre,Giồng Trôm,Hưng Lễ,6664,11/9/2023,800,452,55,0.48,-0.26,0.09,4,0.18,2.74,0.07,20,0.19,0.1,37,0.07,0.77,0.4,5122,0.25,9996,0.18
X967,105.879,10.0798,Vĩnh Long,Tam Bình,Tân Phú,8577,11/9/2023,1029,594,67,0.48,-1.32,0.09,22,0.18,1.68,0.07,13,0.19,0.1,46,0.07,0.2,0.4,1745,0.25,12866,0.18
X968,106.619,10.0931,Bến Tre,Ba Tri,Phước Tuy,5602,11/9/2023,672,2236,44,0.48,-0.24,0.09,0,0.18,2.76,0.07,11,0.19,0.1,107,0.07,0.55,0.4,3094,0.25,8403,0.18
X969,105.481,10.0783,Cần Thơ,Cờ Đỏ,Đông Hiệp,6737,11/9/2023,808,683,51,0.48,0.36,0.09,21,0.18,3.36,0.07,13,0.19,0.1,21,0.07,0.04,0.4,267,0.25,10106,0.18
X970,106.635,10.0781,Bến Tre,Ba Tri,Phú Ngãi,8882,11/9/2023,1066,1720,43,0.48,-2.8,0.09,16,0.18,0.2,0.07,13,0.19,0.1,85,0.07,0.24,0.4,2160,0.25,13323,0.18
X971,106.187,10.0911,Vĩnh Long,Vũng Liêm,Vũng Liêm,7264,11/9/2023,872,720,56,0.48,-1.32,0.09,24,0.18,1.68,0.07,11,0.19,0.1,152,0.07,0.01,0.4,98,0.25,10896,0.18
X972,106.397,10.0666,Bến Tre,Mỏ Cày,Tân Trung,7615,11/9/2023,914,604,55,0.48,-0.24,0.09,18,0.18,2.76,0.07,13,0.19,0.1,54,0.07,0.42,0.4,3179,0.25,11423,0.18
X973,106.111,10.0826,Vĩnh Long,Vũng Liêm,Hiếu Phụng,7917,11/9/2023,950,788,40,0.48,0.36,0.09,0,0.18,3.36,0.07,13,0.19,0.1,53,0.07,0.06,0.4,437,0.25,11876,0.18
X974,105.648,10.0707,Cần Thơ,Ô Môn,Trường Lạc,16976,11/9/2023,2037,371,55,0.48,0.45,0.09,0,0.18,3.45,0.07,11,0.19,0.1,78,0.07,0,0.4,71,0.25,25464,0.18
X975,105.304,10.0471,Kiên Giang,Tân Hiệp,Thạnh Đông,15501,11/9/2023,1860,3,49,0.48,-2.8,0.09,4,0.18,0.2,0.07,20,0.19,0.1,28,0.07,0.43,0.4,6619,0.25,23252,0.18
X976,106.061,10.072,Vĩnh Long,Trà Ôn,Xuân Hiệp,8541,11/9/2023,1025,699,53,0.48,-0.26,0.09,20,0.18,2.74,0.07,13,0.19,0.1,43,0.07,0.46,0.4,3959,0.25,12812,0.18
X977,106.608,10.0705,Bến Tre,Ba Tri,Phú Lễ,6725,11/9/2023,807,1427,45,0.48,-1.32,0.09,24,0.18,1.68,0.07,15,0.19,0.1,65,0.07,0.51,0.4,3429,0.25,10088,0.18
X978,106.414,10.0556,Bến Tre,Mỏ Cày,Minh Đức,8399,11/9/2023,1008,566,55,0.48,0.36,0.09,0,0.18,3.36,0.07,12,0.19,0.1,49,0.07,0.49,0.4,4134,0.25,12599,0.18
X979,105.739,10.0736,Cần Thơ,Bình Thủy,Bình Thuỷ,142164,11/9/2023,17060,304,64,0.48,0.45,0.09,16,0.18,3.45,0.07,13,0.19,0.1,2409,0.07,0,0.4,459,0.25,213246,0.18
X980,105.176,10.0442,Kiên Giang,Châu Thành,Mong Thọ A,9937,11/9/2023,1192,20,48,0.48,-2.8,0.09,0,0.18,0.2,0.07,13,0.19,0.1,28,0.07,0.32,0.4,3224,0.25,14906,0.18
X981,105.605,10.0593,Cần Thơ,Cờ Đỏ,Định Môn,9892,11/9/2023,1187,322,53,0.48,-0.26,0.09,22,0.18,2.74,0.07,9,0.19,0.1,42,0.07,0.34,0.4,3339,0.25,14838,0.18
X982,106.348,10.0647,Bến Tre,Mỏ Cày,An Thới,7241,11/9/2023,869,655,56,0.48,-0.24,0.09,0,0.18,2.76,0.07,11,0.19,0.1,65,0.07,0.24,0.4,1758,0.25,10862,0.18
X983,105.687,10.0686,Cần Thơ,Bình Thủy,Thới An Đông,12253,11/9/2023,1470,317,61,0.48,0.36,0.09,10,0.18,3.36,0.07,11,0.19,0.1,101,0.07,0.06,0.4,723,0.25,18380,0.18
X984,106.184,10.0615,Vĩnh Long,Vũng Liêm,Trung Thành,8394,11/9/2023,1007,800,60,0.48,0.45,0.09,4,0.18,3.45,0.07,15,0.19,0.1,57,0.07,0.16,0.4,1307,0.25,12591,0.18
X985,105.807,10.0657,Vĩnh Long,Bình Minh,Cái Vồn,13720,11/9/2023,1646,599,65,0.48,-2.8,0.09,16,0.18,0.2,0.07,25,0.19,0.1,250,0.07,0.02,0.4,303,0.25,20580,0.18
X986,106.256,10.0546,Trà Vinh,Càng Long,Ðức Mỹ,101011,11/9/2023,12121,905,60,0.48,-0.26,0.09,3,0.18,2.74,0.07,30,0.19,0.1,422,0.07,0.02,0.4,1525,0.25,151517,0.18
X987,105.873,10.045,Vĩnh Long,Bình Minh,Đông Thành,10823,11/9/2023,1299,2514,69,0.48,-0.24,0.09,0,0.18,2.76,0.07,20,0.19,0.1,77,0.07,0.35,0.4,3795,0.25,16235,0.18
X988,104.018,10.046,Kiên Giang,Phú Quốc,An Thới,34116,11/9/2023,4094,20,58,0.48,-2.8,0.09,24,0.18,0.2,0.07,0,0.19,0.1,125,0.07,0.01,0.4,183,0.25,51174,0.18
X989,106.492,10.0545,Bến Tre,Ba Tri,Tân Hưng,5760,11/9/2023,691,503,54,0.48,0.45,0.09,2,0.18,3.45,0.07,9,0.19,0.1,48,0.07,0.8,0.4,4590,0.25,8640,0.18
X990,105.842,10.0521,Vĩnh Long,Bình Minh,Đông Bình,7852,11/9/2023,942,2082,67,0.48,-2.8,0.09,8,0.18,0.2,0.07,13,0.19,0.1,56,0.07,0.11,0.4,899,0.25,11778,0.18
X991,106.114,10.0508,Vĩnh Long,Vũng Liêm,Hiếu Thuận,5503,11/9/2023,660,790,51,0.48,-0.24,0.09,4,0.18,2.76,0.07,18,0.19,0.1,40,0.07,0.04,0.4,214,0.25,8255,0.18
X992,106.197,10.0449,Vĩnh Long,Vũng Liêm,Trung Ngãi,6826,11/9/2023,819,752,65,0.48,0.45,0.09,0,0.18,3.45,0.07,11,0.19,0.1,54,0.07,0.06,0.4,411,0.25,10239,0.18
X993,105.453,10.0187,Cần Thơ,Cờ Đỏ,Đông Bình,8233,11/9/2023,988,374,53,0.48,0.24,0.09,0,0.18,3.24,0.07,13,0.19,0.1,28,0.07,0.9,0.4,7417,0.25,12350,0.18
X994,105.535,10.0427,Cần Thơ,Cờ Đỏ,Thới Lai,9471,11/9/2023,1137,320,47,0.48,-0.24,0.09,20,0.18,2.76,0.07,15,0.19,0.1,37,0.07,0.28,0.4,2682,0.25,14207,0.18
X995,106.359,10.0447,Bến Tre,Mỏ Cày,Ngãi Đăng,4907,11/9/2023,589,415,56,0.48,0.36,0.09,24,0.18,3.36,0.07,11,0.19,0.1,56,0.07,0.33,0.4,1602,0.25,7361,0.18
X996,106.536,10.0265,Bến Tre,Ba Tri,An Hiệp,5276,11/9/2023,633,161,51,0.48,-2.8,0.09,0,0.18,0.2,0.07,11,0.19,0.1,18,0.07,0.85,0.4,4478,0.25,7914,0.18
X997,105.484,10.0286,Cần Thơ,Cờ Đỏ,Đông Thuận,8256,11/9/2023,991,411,52,0.48,-1.32,0.09,2,0.18,1.68,0.07,18,0.19,0.1,26,0.07,0.67,0.4,5547,0.25,12384,0.18
X998,105.833,10.023,Vĩnh Long,Bình Minh,Mỹ Hòa,16348,11/9/2023,1962,4234,68,0.48,-0.24,0.09,4,0.18,2.76,0.07,30,0.19,0.1,71,0.07,0.06,0.4,1036,0.25,24522,0.18
X999,106.063,10.0381,Vĩnh Long,Trà Ôn,Hòa Bình,10501,11/9/2023,1260,720,60,0.48,0.36,0.09,0,0.18,3.36,0.07,13,0.19,0.1,38,0.07,0.5,0.4,5235,0.25,15752,0.18
X1000,105.248,9.99881,Kiên Giang,Tân Hiệp,Thạnh Trị,12585,11/9/2023,1510,12,47,0.48,0.45,0.09,3,0.18,3.45,0.07,13,0.19,0.1,28,0.07,0.47,0.4,5923,0.25,18878,0.18
X1001,105.996,10.0467,Vĩnh Long,Tam Bình,Tam Bình,4918,11/9/2023,590,529,74,0.48,-2.8,0.09,2,0.18,0.2,0.07,11,0.19,0.1,298,0.07,0.26,0.4,1290,0.25,7377,0.18
X1002,105.948,10.0327,Vĩnh Long,Tam Bình,Loan Mỹ,11446,11/9/2023,1374,720,73,0.48,-0.26,0.09,25,0.18,2.74,0.07,16,0.19,0.1,49,0.07,0.24,0.4,2707,0.25,17169,0.18
X1003,106.626,10.0414,Bến Tre,Ba Tri,Vĩnh Hòa,6364,11/9/2023,764,656,45,0.48,-1.32,0.09,2,0.18,1.68,0.07,11,0.19,0.1,80,0.07,0.28,0.4,1775,0.25,9546,0.18
X1004,105.905,10.0087,Vĩnh Long,Tam Bình,Ngãi Tứ,13428,11/9/2023,1611,2832,74,0.48,0.36,0.09,20,0.18,3.36,0.07,15,0.19,0.1,52,0.07,0.19,0.4,2507,0.25,20142,0.18
X1005,106.599,10.0449,Bến Tre,Ba Tri,Ba Tri,10272,11/9/2023,1233,751,46,0.48,0.45,0.09,10,0.18,3.45,0.07,13,0.19,0.1,174,0.07,0.05,0.4,488,0.25,15408,0.18
X1006,106.214,10.0304,Vĩnh Long,Vũng Liêm,Trung Nghĩa,7557,11/9/2023,907,883,71,0.48,-2.8,0.09,0,0.18,0.2,0.07,13,0.19,0.1,55,0.07,0.16,0.4,1194,0.25,11336,0.18
X1007,105.139,10.0094,Kiên Giang,Châu Thành,Thanh Lộc,16738,11/9/2023,2009,20,37,0.48,-0.26,0.09,8,0.18,2.74,0.07,11,0.19,0.1,50,0.07,0.21,0.4,3458,0.25,25107,0.18
X1008,106.148,10.0352,Vĩnh Long,Vũng Liêm,Trung An,5705,11/9/2023,685,607,58,0.48,-0.24,0.09,0,0.18,2.76,0.07,13,0.19,0.1,41,0.07,0.64,0.4,3670,0.25,8558,0.18
X1009,105.645,10.0307,Cần Thơ,Phong Điền,Tân Thới,13415,11/9/2023,1610,480,64,0.48,0.36,0.09,30,0.18,3.36,0.07,11,0.19,0.1,76,0.07,0.05,0.4,635,0.25,20123,0.18
X1010,105.101,10.0369,Kiên Giang,Rạch Giá,Vĩnh Thông,9765,11/9/2023,1172,20,24,0.48,0.45,0.09,0,0.18,3.45,0.07,7,0.19,0.1,75,0.07,0.04,0.4,427,0.25,14648,0.18
X1011,105.768,10.0461,Cần Thơ,Ninh Kiều,An Hòa,31642,11/9/2023,3797,307,65,0.48,-2.8,0.09,0,0.18,0.2,0.07,13,0.19,0.1,1825,0.07,0.03,0.4,818,0.25,47463,0.18
X1012,105.587,10.0197,Cần Thơ,Cờ Đỏ,Trường Thành,10133,11/9/2023,1216,359,54,0.48,-0.26,0.09,12,0.18,2.74,0.07,13,0.19,0.1,29,0.07,0.57,0.4,5793,0.25,15200,0.18
X1013,106.246,10.0296,Trà Vinh,Càng Long,Nhị Long Phú,6662,11/9/2023,799,1300,65,0.48,-0.24,0.09,25,0.18,2.76,0.07,11,0.19,0.1,59,0.07,0.46,0.4,3035,0.25,9993,0.18
X1014,106.45,10.0275,Bến Tre,Thạnh Phú,Đại Điền,5258,11/9/2023,631,571,54,0.48,-2.8,0.09,8,0.18,0.2,0.07,23,0.19,0.1,46,0.07,0.54,0.4,2851,0.25,7887,0.18
X1015,105.19,9.99918,Kiên Giang,Châu Thành,Mong Thọ B,14267,11/9/2023,1712,20,44,0.48,0.45,0.09,24,0.18,3.45,0.07,13,0.19,0.1,40,0.07,0.1,0.4,1394,0.25,21401,0.18
X1016,105.073,10.0305,Kiên Giang,Rạch Giá,Vĩnh Thanh,20075,11/9/2023,2409,20,22,0.48,-2.8,0.09,0,0.18,0.2,0.07,5,0.19,0.1,217,0.07,0.04,0.4,787,0.25,30113,0.18
X1017,105.777,10.0434,Cần Thơ,Ninh Kiều,Thới Bình,12053,11/9/2023,1446,326,66,0.48,-0.24,0.09,0,0.18,2.76,0.07,12,0.19,0.1,2186,0.07,0.03,0.4,306,0.25,18080,0.18
X1018,105.722,10.0261,Cần Thơ,Bình Thủy,Long Tuyền,22710,11/9/2023,2725,365,67,0.48,0.45,0.09,26,0.18,3.45,0.07,11,0.19,0.1,173,0.07,0.02,0.4,409,0.25,34065,0.18
X1019,106.636,10.0201,Bến Tre,Ba Tri,Tân Thủy,9233,11/9/2023,1108,175,46,0.48,-1.5,0.09,0,0.18,1.5,0.07,15,0.19,0.1,86,0.07,0.05,0.4,458,0.25,13850,0.18
X1020,105.746,10.0197,Cần Thơ,Ninh Kiều,An Bình,35867,11/9/2023,4304,335,67,0.48,-2.8,0.09,5,0.18,0.2,0.07,9,0.19,0.1,303,0.07,0.02,0.4,693,0.25,53801,0.18
X1021,105.973,9.98897,Vĩnh Long,Trà Ôn,Tân Mỹ,10799,11/9/2023,1296,818,74,0.48,-0.26,0.09,0,0.18,2.74,0.07,11,0.19,0.1,54,0.07,0.25,0.4,2697,0.25,16199,0.18
